district,district_name,school,school_name,alternative_school,school_year,student_group,students_iss,students_suspended,students_expelled,students_placed_in_alternative_school,students_committed_zero_tolerance,students_total,percent_iss,percent_suspended,percent_expelled,percent_placed_in_alternative_school,percent_committed_zero_tolerance
50,Blount County,43,Eagleton Elementary,No,2020,English Language Learner,0,1,0,0,0,68,0,1.5,0,0,0
50,Blount County,43,Eagleton Elementary,No,2020,Student with Disabilities,1,0,0,0,0,68,1.5,0,0,0,0
50,Blount County,45,Fairview Elementary,No,2020,Black/Hispanic/Native American,0,1,0,0,0,46,0,2.2,0,0,0
50,Blount County,45,Fairview Elementary,No,2020,Economically Disadvantaged,0,1,0,0,0,91,0,1.1,0,0,0
50,Blount County,45,Fairview Elementary,No,2020,English Language Learner,0,0,0,0,0,1,0,0,0,0,0
50,Blount County,45,Fairview Elementary,No,2020,Student with Disabilities,0,0,0,0,0,46,0,0,0,0,0
50,Blount County,55,Friendsville Elementary,No,2020,Black/Hispanic/Native American,0,0,0,0,0,18,0,0,0,0,0
50,Blount County,55,Friendsville Elementary,No,2020,Economically Disadvantaged,1,0,0,0,0,60,1.7,0,0,0,0
50,Blount County,55,Friendsville Elementary,No,2020,Student with Disabilities,0,0,0,0,0,37,0,0,0,0,0
50,Blount County,61,Heritage Middle School,No,2020,Black/Hispanic/Native American,8,3,0,0,0,78,10.3,3.8,0,0,0
50,Blount County,61,Heritage Middle School,No,2020,Economically Disadvantaged,24,5,0,0,0,198,12.1,2.5,0,0,0
50,Blount County,61,Heritage Middle School,No,2020,English Language Learner,0,0,0,0,0,1,0,0,0,0,0
50,Blount County,61,Heritage Middle School,No,2020,Student with Disabilities,13,6,0,0,0,101,12.9,5.9,0,0,0
50,Blount County,63,Heritage High School,No,2020,Black/Hispanic/Native American,19,9,0,6,5,178,10.7,5.1,0,3.4,2.8
50,Blount County,63,Heritage High School,No,2020,Economically Disadvantaged,49,15,2,9,7,356,13.8,4.2,0.6,2.5,2
50,Blount County,63,Heritage High School,No,2020,English Language Learner,1,0,0,0,0,16,6.2,0,0,0,0
50,Blount County,63,Heritage High School,No,2020,Student with Disabilities,32,7,0,0,0,209,15.3,3.3,0,0,0
50,Blount County,70,Lanier Elementary,No,2020,Black/Hispanic/Native American,0,0,0,0,0,17,0,0,0,0,0
50,Blount County,70,Lanier Elementary,No,2020,Economically Disadvantaged,0,2,0,0,0,94,0,2.1,0,0,0
50,Blount County,70,Lanier Elementary,No,2020,English Language Learner,0,0,0,0,0,1,0,0,0,0,0
50,Blount County,70,Lanier Elementary,No,2020,Student with Disabilities,0,2,0,0,0,55,0,3.6,0,0,0
50,Blount County,84,Union Grove Middle School,No,2020,Black/Hispanic/Native American,10,3,0,1,1,87,11.5,3.4,0,1.1,1.1
50,Blount County,84,Union Grove Middle School,No,2020,Economically Disadvantaged,36,14,0,0,1,175,20.6,8,0,0,0.6
50,Blount County,84,Union Grove Middle School,No,2020,English Language Learner,0,0,0,0,0,7,0,0,0,0,0
50,Blount County,84,Union Grove Middle School,No,2020,Student with Disabilities,22,10,0,0,1,100,22,10,0,0,1
50,Blount County,90,Mary Blount Elementary,No,2020,Black/Hispanic/Native American,0,0,0,0,0,92,0,0,0,0,0
50,Blount County,90,Mary Blount Elementary,No,2020,Economically Disadvantaged,0,0,0,0,0,169,0,0,0,0,0
50,Blount County,90,Mary Blount Elementary,No,2020,English Language Learner,0,0,0,0,0,16,0,0,0,0,0
50,Blount County,90,Mary Blount Elementary,No,2020,Student with Disabilities,0,0,0,0,0,102,0,0,0,0,0
50,Blount County,93,Middlesettlements,No,2020,Black/Hispanic/Native American,2,0,0,0,0,38,5.3,0,0,0,0
50,Blount County,93,Middlesettlements,No,2020,Economically Disadvantaged,7,0,0,0,0,93,7.5,0,0,0,0
50,Blount County,93,Middlesettlements,No,2020,English Language Learner,0,0,0,0,0,6,0,0,0,0,0
50,Blount County,93,Middlesettlements,No,2020,Student with Disabilities,4,2,0,0,0,35,11.4,5.7,0,0,0
50,Blount County,94,Montvale Elementary,No,2020,Black/Hispanic/Native American,0,0,0,0,0,26,0,0,0,0,0
50,Blount County,94,Montvale Elementary,No,2020,Economically Disadvantaged,0,4,0,0,0,107,0,3.7,0,0,0
50,Blount County,94,Montvale Elementary,No,2020,Student with Disabilities,0,3,0,0,0,63,0,4.8,0,0,0
50,Blount County,95,Porter Elementary,No,2020,Black/Hispanic/Native American,0,0,0,0,0,17,0,0,0,0,0
50,Blount County,95,Porter Elementary,No,2020,Economically Disadvantaged,2,4,0,0,0,58,3.4,6.9,0,0,0
50,Blount County,95,Porter Elementary,No,2020,English Language Learner,0,0,0,0,0,4,0,0,0,0,0
50,Blount County,95,Porter Elementary,No,2020,Student with Disabilities,3,4,0,0,0,38,7.9,10.5,0,0,0
50,Blount County,110,Rockford Elementary,No,2020,Black/Hispanic/Native American,5,1,0,0,0,109,4.6,0.9,0,0,0
50,Blount County,110,Rockford Elementary,No,2020,Economically Disadvantaged,7,2,0,0,0,130,5.4,1.5,0,0,0
50,Blount County,110,Rockford Elementary,No,2020,English Language Learner,0,0,0,0,0,32,0,0,0,0,0
50,Blount County,110,Rockford Elementary,No,2020,Student with Disabilities,3,3,0,0,0,73,4.1,4.1,0,0,0
50,Blount County,123,Samuel Everett School of Innovation,No,2020,Black/Hispanic/Native American,0,0,0,0,0,14,0,0,0,0,0
50,Blount County,123,Samuel Everett School of Innovation,No,2020,Economically Disadvantaged,0,0,0,0,0,25,0,0,0,0,0
50,Blount County,123,Samuel Everett School of Innovation,No,2020,Student with Disabilities,0,0,0,0,0,9,0,0,0,0,0
50,Blount County,125,Townsend Elementary,No,2020,Black/Hispanic/Native American,0,0,0,0,0,8,0,0,0,0,0
50,Blount County,125,Townsend Elementary,No,2020,Economically Disadvantaged,0,0,0,0,0,51,0,0,0,0,0
50,Blount County,125,Townsend Elementary,No,2020,Student with Disabilities,0,0,0,0,0,22,0,0,0,0,0
50,Blount County,138,Union Grove Elementary School,No,2020,Black/Hispanic/Native American,0,0,0,0,0,23,0,0,0,0,0
50,Blount County,138,Union Grove Elementary School,No,2020,Economically Disadvantaged,0,1,0,0,1,63,0,1.6,0,0,1.6
50,Blount County,138,Union Grove Elementary School,No,2020,English Language Learner,0,0,0,0,0,4,0,0,0,0,0
50,Blount County,138,Union Grove Elementary School,No,2020,Student with Disabilities,0,2,0,0,1,55,0,3.6,0,0,1.8
50,Blount County,145,Walland Elementary School,No,2020,Black/Hispanic/Native American,1,1,0,0,0,44,2.3,2.3,0,0,0
50,Blount County,145,Walland Elementary School,No,2020,Economically Disadvantaged,6,3,0,0,0,98,6.1,3.1,0,0,0
50,Blount County,145,Walland Elementary School,No,2020,English Language Learner,0,1,0,0,0,16,0,6.2,0,0,0
50,Blount County,145,Walland Elementary School,No,2020,Student with Disabilities,3,1,0,0,0,44,6.8,2.3,0,0,0
50,Blount County,155,William Blount High School,No,2020,Black/Hispanic/Native American,9,12,0,5,5,138,6.5,8.7,0,3.6,3.6
50,Blount County,155,William Blount High School,No,2020,Economically Disadvantaged,25,31,1,12,11,305,8.2,10.2,0.3,3.9,3.6
50,Blount County,155,William Blount High School,No,2020,English Language Learner,0,1,0,0,0,11,0,9.1,0,0,0
50,Blount County,155,William Blount High School,No,2020,Student with Disabilities,34,22,0,0,0,206,16.5,10.7,0,0,0
50,Blount County,160,Prospect Elementary School,No,2020,Black/Hispanic/Native American,2,1,0,0,0,41,4.9,2.4,0,0,0
50,Blount County,160,Prospect Elementary School,No,2020,Economically Disadvantaged,6,1,0,0,0,86,7,1.2,0,0,0
50,Blount County,160,Prospect Elementary School,No,2020,English Language Learner,0,0,0,0,0,1,0,0,0,0,0
50,Blount County,160,Prospect Elementary School,No,2020,Student with Disabilities,2,0,0,0,0,77,2.6,0,0,0,0
50,Blount County,,,,2020,Black/Hispanic/Native American,68,34,0,12,11,1267,5.4,2.7,0,0.9,0.9
50,Blount County,,,,2020,Economically Disadvantaged,200,94,3,23,21,2555,7.8,3.7,0.1,0.9,0.8
50,Blount County,,,,2020,English Language Learner,1,3,0,0,0,204,0.5,1.5,0,0,0
50,Blount County,,,,2020,Student with Disabilities,141,70,0,0,2,1506,9.4,4.6,0,0,0.1
51,Alcoa,5,Alcoa Elementary,No,2020,Black/Hispanic/Native American,0,3,0,0,0,172,0,1.7,0,0,0
51,Alcoa,5,Alcoa Elementary,No,2020,Economically Disadvantaged,0,3,0,0,0,183,0,1.6,0,0,0
51,Alcoa,5,Alcoa Elementary,No,2020,English Language Learner,0,0,0,0,0,47,0,0,0,0,0
51,Alcoa,5,Alcoa Elementary,No,2020,Student with Disabilities,0,3,0,0,0,78,0,3.8,0,0,0
51,Alcoa,6,Alcoa Middle School,No,2020,Black/Hispanic/Native American,21,3,0,2,0,174,12.1,1.7,0,1.1,0
51,Alcoa,6,Alcoa Middle School,No,2020,Economically Disadvantaged,14,4,0,0,0,152,9.2,2.6,0,0,0
51,Alcoa,6,Alcoa Middle School,No,2020,English Language Learner,0,0,0,0,0,7,0,0,0,0,0
51,Alcoa,6,Alcoa Middle School,No,2020,Student with Disabilities,7,2,0,0,0,59,11.9,3.4,0,0,0
51,Alcoa,10,Alcoa High School,No,2020,Black/Hispanic/Native American,5,31,1,0,7,230,2.2,13.5,0.4,0,3
51,Alcoa,10,Alcoa High School,No,2020,Economically Disadvantaged,5,21,1,0,4,153,3.3,13.7,0.7,0,2.6
51,Alcoa,10,Alcoa High School,No,2020,English Language Learner,0,0,0,0,0,12,0,0,0,0,0
51,Alcoa,10,Alcoa High School,No,2020,Student with Disabilities,0,2,0,0,1,74,0,2.7,0,0,1.4
51,Alcoa,12,Alcoa Intermediate School,No,2020,Black/Hispanic/Native American,4,2,0,0,0,173,2.3,1.2,0,0,0
51,Alcoa,12,Alcoa Intermediate School,No,2020,Economically Disadvantaged,1,2,0,0,0,158,0.6,1.3,0,0,0
51,Alcoa,12,Alcoa Intermediate School,No,2020,English Language Learner,0,0,0,0,0,21,0,0,0,0,0
51,Alcoa,12,Alcoa Intermediate School,No,2020,Student with Disabilities,1,2,0,0,0,53,1.9,3.8,0,0,0
51,Alcoa,,,,2020,Black/Hispanic/Native American,30,39,1,2,7,749,4,5.2,0.1,0.3,0.9
51,Alcoa,,,,2020,Economically Disadvantaged,20,30,1,0,4,646,3.1,4.6,0.2,0,0.6
51,Alcoa,,,,2020,English Language Learner,0,0,0,0,0,87,0,0,0,0,0
51,Alcoa,,,,2020,Student with Disabilities,8,9,0,0,1,264,3,3.4,0,0,0.4
52,Maryville,10,John Sevier Elementary,No,2020,Black/Hispanic/Native American,0,0,0,0,0,85,0,0,0,0,0
52,Maryville,10,John Sevier Elementary,No,2020,Economically Disadvantaged,0,0,0,0,0,143,0,0,0,0,0
52,Maryville,10,John Sevier Elementary,No,2020,English Language Learner,0,0,0,0,0,29,0,0,0,0,0
52,Maryville,10,John Sevier Elementary,No,2020,Student with Disabilities,0,0,0,0,0,85,0,0,0,0,0
52,Maryville,15,Maryville High School,No,2020,Black/Hispanic/Native American,0,19,0,2,2,140,0,13.6,0,1.4,1.4
52,Maryville,15,Maryville High School,No,2020,Economically Disadvantaged,0,29,0,3,3,146,0,19.9,0,2.1,2.1
52,Maryville,15,Maryville High School,No,2020,English Language Learner,0,0,0,0,0,15,0,0,0,0,0
52,Maryville,15,Maryville High School,No,2020,Student with Disabilities,0,16,0,0,0,129,0,12.4,0,0,0
52,Maryville,18,Montgomery Ridge Intermediate School,No,2020,Black/Hispanic/Native American,2,0,0,0,0,116,1.7,0,0,0,0
52,Maryville,18,Montgomery Ridge Intermediate School,No,2020,Economically Disadvantaged,11,7,0,1,1,167,6.6,4.2,0,0.6,0.6
52,Maryville,18,Montgomery Ridge Intermediate School,No,2020,English Language Learner,0,0,0,0,0,20,0,0,0,0,0
52,Maryville,18,Montgomery Ridge Intermediate School,No,2020,Student with Disabilities,6,4,0,0,0,93,6.5,4.3,0,0,0
52,Maryville,20,Maryville Junior High School,No,2020,Black/Hispanic/Native American,10,7,0,2,0,104,9.6,6.7,0,1.9,0
52,Maryville,20,Maryville Junior High School,No,2020,Economically Disadvantaged,18,13,0,2,1,122,14.8,10.7,0,1.6,0.8
52,Maryville,20,Maryville Junior High School,No,2020,English Language Learner,0,0,0,0,0,16,0,0,0,0,0
52,Maryville,20,Maryville Junior High School,No,2020,Student with Disabilities,8,9,0,1,0,98,8.2,9.2,0,1,0
52,Maryville,25,Sam Houston Elementary,No,2020,Black/Hispanic/Native American,0,0,0,0,0,69,0,0,0,0,0
52,Maryville,25,Sam Houston Elementary,No,2020,Economically Disadvantaged,0,0,0,0,0,106,0,0,0,0,0
52,Maryville,25,Sam Houston Elementary,No,2020,English Language Learner,0,0,0,0,0,8,0,0,0,0,0
52,Maryville,25,Sam Houston Elementary,No,2020,Student with Disabilities,0,0,0,0,0,71,0,0,0,0,0
52,Maryville,30,Foothills Elementary,No,2020,Black/Hispanic/Native American,0,0,0,0,0,82,0,0,0,0,0
52,Maryville,30,Foothills Elementary,No,2020,Economically Disadvantaged,0,5,0,0,0,138,0,3.6,0,0,0
52,Maryville,30,Foothills Elementary,No,2020,English Language Learner,0,0,0,0,0,43,0,0,0,0,0
52,Maryville,30,Foothills Elementary,No,2020,Student with Disabilities,0,2,0,0,1,84,0,2.4,0,0,1.2
52,Maryville,35,Coulter Grove Intermediate School,No,2020,Black/Hispanic/Native American,0,2,0,0,0,122,0,1.6,0,0,0
52,Maryville,35,Coulter Grove Intermediate School,No,2020,Economically Disadvantaged,0,7,0,3,0,150,0,4.7,0,2,0
52,Maryville,35,Coulter Grove Intermediate School,No,2020,English Language Learner,0,0,0,0,0,10,0,0,0,0,0
52,Maryville,35,Coulter Grove Intermediate School,No,2020,Student with Disabilities,0,5,0,1,0,112,0,4.5,0,0.9,0
52,Maryville,,,,2020,Black/Hispanic/Native American,12,28,0,4,2,713,1.7,3.9,0,0.6,0.3
52,Maryville,,,,2020,Economically Disadvantaged,29,61,0,9,5,967,3,6.3,0,0.9,0.5
52,Maryville,,,,2020,English Language Learner,0,0,0,0,0,141,0,0,0,0,0
52,Maryville,,,,2020,Student with Disabilities,14,36,0,2,1,670,2.1,5.4,0,0.3,0.1
60,Bradley County,10,Black Fox Elementary School,No,2020,Black/Hispanic/Native American,0,1,0,0,0,73,0,1.4,0,0,0
60,Bradley County,10,Black Fox Elementary School,No,2020,Economically Disadvantaged,0,0,0,0,0,167,0,0,0,0,0
60,Bradley County,10,Black Fox Elementary School,No,2020,English Language Learner,0,0,0,0,0,24,0,0,0,0,0
60,Bradley County,10,Black Fox Elementary School,No,2020,Student with Disabilities,0,2,0,0,0,82,0,2.4,0,0,0
60,Bradley County,18,Ocoee Middle School,No,2020,Black/Hispanic/Native American,21,5,0,0,0,175,12,2.9,0,0,0
60,Bradley County,18,Ocoee Middle School,No,2020,Economically Disadvantaged,59,18,0,1,3,459,12.9,3.9,0,0.2,0.7
60,Bradley County,18,Ocoee Middle School,No,2020,English Language Learner,1,1,0,0,0,17,5.9,5.9,0,0,0
60,Bradley County,18,Ocoee Middle School,No,2020,Student with Disabilities,22,3,0,0,0,138,15.9,2.2,0,0,0
60,Bradley County,20,Bradley Central High School,No,2020,Black/Hispanic/Native American,18,5,0,0,1,198,9.1,2.5,0,0,0.5
60,Bradley County,20,Bradley Central High School,No,2020,Economically Disadvantaged,67,22,0,1,4,508,13.2,4.3,0,0.2,0.8
60,Bradley County,20,Bradley Central High School,No,2020,English Language Learner,2,0,0,0,0,26,7.7,0,0,0,0
60,Bradley County,20,Bradley Central High School,No,2020,Student with Disabilities,29,11,0,0,2,183,15.8,6,0,0,1.1
60,Bradley County,30,Charleston Elementary School,No,2020,Black/Hispanic/Native American,0,0,0,0,0,40,0,0,0,0,0
60,Bradley County,30,Charleston Elementary School,No,2020,Economically Disadvantaged,0,1,0,0,0,140,0,0.7,0,0,0
60,Bradley County,30,Charleston Elementary School,No,2020,English Language Learner,0,0,0,0,0,6,0,0,0,0,0
60,Bradley County,30,Charleston Elementary School,No,2020,Student with Disabilities,0,0,0,0,0,41,0,0,0,0,0
60,Bradley County,40,Hopewell Elementary School,No,2020,Black/Hispanic/Native American,0,0,0,0,0,43,0,0,0,0,0
60,Bradley County,40,Hopewell Elementary School,No,2020,Economically Disadvantaged,0,1,0,0,0,155,0,0.6,0,0,0
60,Bradley County,40,Hopewell Elementary School,No,2020,English Language Learner,0,0,0,0,0,2,0,0,0,0,0
60,Bradley County,40,Hopewell Elementary School,No,2020,Student with Disabilities,0,1,0,0,0,63,0,1.6,0,0,0
60,Bradley County,50,Michigan Avenue Elementary School,No,2020,Black/Hispanic/Native American,0,1,0,0,0,89,0,1.1,0,0,0
60,Bradley County,50,Michigan Avenue Elementary School,No,2020,Economically Disadvantaged,0,2,0,0,0,166,0,1.2,0,0,0
60,Bradley County,50,Michigan Avenue Elementary School,No,2020,English Language Learner,0,0,0,0,0,17,0,0,0,0,0
60,Bradley County,50,Michigan Avenue Elementary School,No,2020,Student with Disabilities,0,1,0,0,0,49,0,2,0,0,0
60,Bradley County,53,North Cleveland GOAL Academy,No,2020,Black/Hispanic/Native American,0,0,0,0,0,3,0,0,0,0,0
60,Bradley County,53,North Cleveland GOAL Academy,No,2020,Economically Disadvantaged,0,0,0,0,0,15,0,0,0,0,0
60,Bradley County,53,North Cleveland GOAL Academy,No,2020,Student with Disabilities,0,0,0,0,0,6,0,0,0,0,0
60,Bradley County,55,North Lee Elementary School,No,2020,Black/Hispanic/Native American,0,0,0,0,0,60,0,0,0,0,0
60,Bradley County,55,North Lee Elementary School,No,2020,Economically Disadvantaged,0,0,0,0,0,104,0,0,0,0,0
60,Bradley County,55,North Lee Elementary School,No,2020,English Language Learner,0,0,0,0,0,7,0,0,0,0,0
60,Bradley County,55,North Lee Elementary School,No,2020,Student with Disabilities,0,0,0,0,0,36,0,0,0,0,0
60,Bradley County,60,Oak Grove Elementary School,No,2020,Black/Hispanic/Native American,0,0,0,0,0,70,0,0,0,0,0
60,Bradley County,60,Oak Grove Elementary School,No,2020,Economically Disadvantaged,0,0,0,0,0,187,0,0,0,0,0
60,Bradley County,60,Oak Grove Elementary School,No,2020,English Language Learner,0,0,0,0,0,14,0,0,0,0,0
60,Bradley County,60,Oak Grove Elementary School,No,2020,Student with Disabilities,0,0,0,0,0,50,0,0,0,0,0
60,Bradley County,65,Prospect Elementary School,No,2020,Black/Hispanic/Native American,0,1,0,0,0,75,0,1.3,0,0,0
60,Bradley County,65,Prospect Elementary School,No,2020,Economically Disadvantaged,0,1,0,0,0,206,0,0.5,0,0,0
60,Bradley County,65,Prospect Elementary School,No,2020,English Language Learner,0,0,0,0,0,21,0,0,0,0,0
60,Bradley County,65,Prospect Elementary School,No,2020,Student with Disabilities,0,0,0,1,0,48,0,0,0,2.1,0
60,Bradley County,70,Taylor Elementary School,No,2020,Black/Hispanic/Native American,0,0,0,0,0,16,0,0,0,0,0
60,Bradley County,70,Taylor Elementary School,No,2020,Economically Disadvantaged,0,0,0,0,0,114,0,0,0,0,0
60,Bradley County,70,Taylor Elementary School,No,2020,English Language Learner,0,0,0,0,0,3,0,0,0,0,0
60,Bradley County,70,Taylor Elementary School,No,2020,Student with Disabilities,0,0,0,0,0,29,0,0,0,0,0
60,Bradley County,72,Lake Forest Middle School,No,2020,Black/Hispanic/Native American,28,8,0,0,1,165,17,4.8,0,0,0.6
60,Bradley County,72,Lake Forest Middle School,No,2020,Economically Disadvantaged,90,17,0,0,1,520,17.3,3.3,0,0,0.2
60,Bradley County,72,Lake Forest Middle School,No,2020,English Language Learner,3,1,0,0,0,16,18.8,6.2,0,0,0
60,Bradley County,72,Lake Forest Middle School,No,2020,Student with Disabilities,25,10,0,0,0,132,18.9,7.6,0,0,0
60,Bradley County,75,Valley View Elementary School,No,2020,Black/Hispanic/Native American,0,0,0,0,0,26,0,0,0,0,0
60,Bradley County,75,Valley View Elementary School,No,2020,Economically Disadvantaged,0,0,0,0,0,143,0,0,0,0,0
60,Bradley County,75,Valley View Elementary School,No,2020,English Language Learner,0,0,0,0,0,5,0,0,0,0,0
60,Bradley County,75,Valley View Elementary School,No,2020,Student with Disabilities,0,0,0,0,0,49,0,0,0,0,0
60,Bradley County,78,Walker Valley High School,No,2020,Black/Hispanic/Native American,11,10,0,0,0,171,6.4,5.8,0,0,0
60,Bradley County,78,Walker Valley High School,No,2020,Economically Disadvantaged,35,22,0,1,3,401,8.7,5.5,0,0.2,0.7
60,Bradley County,78,Walker Valley High School,No,2020,English Language Learner,0,0,0,0,0,9,0,0,0,0,0
60,Bradley County,78,Walker Valley High School,No,2020,Student with Disabilities,7,4,0,1,1,109,6.4,3.7,0,0.9,0.9
60,Bradley County,100,Waterville Community Elementary School,No,2020,Black/Hispanic/Native American,1,1,0,0,0,108,0.9,0.9,0,0,0
60,Bradley County,100,Waterville Community Elementary School,No,2020,Economically Disadvantaged,3,1,0,0,0,289,1,0.3,0,0,0
60,Bradley County,100,Waterville Community Elementary School,No,2020,English Language Learner,0,0,0,0,0,29,0,0,0,0,0
60,Bradley County,100,Waterville Community Elementary School,No,2020,Student with Disabilities,0,0,0,0,0,112,0,0,0,0,0
60,Bradley County,102,Park View Elementary School,No,2020,Black/Hispanic/Native American,0,0,0,0,0,53,0,0,0,0,0
60,Bradley County,102,Park View Elementary School,No,2020,Economically Disadvantaged,0,2,0,0,0,197,0,1,0,0,0
60,Bradley County,102,Park View Elementary School,No,2020,English Language Learner,0,0,0,0,0,7,0,0,0,0,0
60,Bradley County,102,Park View Elementary School,No,2020,Student with Disabilities,0,1,0,0,0,55,0,1.8,0,0,0
60,Bradley County,105,Bradley County Virtual School,No,2020,Black/Hispanic/Native American,0,0,0,0,0,9,0,0,0,0,0
60,Bradley County,105,Bradley County Virtual School,No,2020,Economically Disadvantaged,0,0,0,0,0,24,0,0,0,0,0
60,Bradley County,105,Bradley County Virtual School,No,2020,Student with Disabilities,0,0,0,0,0,3,0,0,0,0,0
60,Bradley County,,,,2020,Black/Hispanic/Native American,79,32,0,0,2,1361,5.8,2.4,0,0,0.1
60,Bradley County,,,,2020,Economically Disadvantaged,253,88,0,3,12,3742,6.8,2.4,0,0.1,0.3
60,Bradley County,,,,2020,English Language Learner,6,2,0,0,0,203,3,1,0,0,0
60,Bradley County,,,,2020,Student with Disabilities,83,33,0,2,3,1178,7,2.8,0,0.2,0.3
61,Cleveland,10,Arnold Memorial Elementary,No,2020,Black/Hispanic/Native American,5,3,0,0,0,168,3,1.8,0,0,0
61,Cleveland,10,Arnold Memorial Elementary,No,2020,Economically Disadvantaged,3,4,0,0,0,149,2,2.7,0,0,0
61,Cleveland,10,Arnold Memorial Elementary,No,2020,English Language Learner,0,0,0,0,0,59,0,0,0,0,0
61,Cleveland,10,Arnold Memorial Elementary,No,2020,Student with Disabilities,2,4,0,0,0,47,4.3,8.5,0,0,0
61,Cleveland,12,Blythe-Bower Elementary,No,2020,Black/Hispanic/Native American,2,4,0,0,0,360,0.6,1.1,0,0,0
61,Cleveland,12,Blythe-Bower Elementary,No,2020,Economically Disadvantaged,6,14,0,0,0,381,1.6,3.7,0,0,0
61,Cleveland,12,Blythe-Bower Elementary,No,2020,English Language Learner,2,3,0,0,0,98,2,3.1,0,0,0
