year,system,system_name,subject,grade,student_group,valid_tests,n_below,n_approaching,n_met_expectations,n_exceeded_expectations,pct_below,pct_approaching,pct_met_expectations,pct_exceeded_expectations,pct_met_exceeded
2022,12,Oak Ridge,Social Studies,3rd through 8th,Economically Disadvantaged,193,38,77,66,12,19.7,39.9,34.2,6.2,40.4
2022,12,Oak Ridge,Social Studies,3rd through 8th,English Learners with Transitional 1-4,38,13,12,11,2,34.2,31.6,28.9,5.3,34.2
2022,12,Oak Ridge,Social Studies,3rd through 8th,Students with Disabilities,128,44,45,33,6,34.3,35.2,25.8,4.7,30.5
2022,12,Oak Ridge,Social Studies,3rd through 8th,Super Subgroup,478,100,169,169,40,20.8,35.4,35.4,8.4,43.7
2022,12,Oak Ridge,Social Studies,6th through 8th,All Students,1053,135,292,462,164,12.8,27.7,43.9,15.6,59.4
2022,12,Oak Ridge,Social Studies,6th through 8th,Black/Hispanic/Native American,294,59,101,108,26,20.1,34.4,36.7,8.8,45.6
2022,12,Oak Ridge,Social Studies,6th through 8th,Economically Disadvantaged,193,38,77,66,12,19.7,39.9,34.2,6.2,40.4
2022,12,Oak Ridge,Social Studies,6th through 8th,English Learners with Transitional 1-4,38,13,12,11,2,34.2,31.6,28.9,5.3,34.2
2022,12,Oak Ridge,Social Studies,6th through 8th,Students with Disabilities,128,44,45,33,6,34.3,35.2,25.8,4.7,30.5
2022,12,Oak Ridge,Social Studies,6th through 8th,Super Subgroup,478,100,169,169,40,20.8,35.4,35.4,8.4,43.7
2022,12,Oak Ridge,US History,9th through 12th,All Students,290,44,71,92,83,15.2,24.5,31.7,28.6,60.3
2022,12,Oak Ridge,US History,9th through 12th,Black/Hispanic/Native American,81,21,22,27,11,25.9,27.2,33.3,13.6,46.9
2022,12,Oak Ridge,US History,9th through 12th,Economically Disadvantaged,55,12,16,18,9,21.8,29.1,32.7,16.4,49.1
2022,12,Oak Ridge,US History,9th through 12th,English Learners with Transitional 1-4,7,*,*,*,*,*,*,*,*,*
2022,12,Oak Ridge,US History,9th through 12th,Students with Disabilities,34,12,12,6,4,35.3,35.3,17.6,11.8,29.4
2022,12,Oak Ridge,US History,9th through 12th,Super Subgroup,132,32,37,42,21,24.3,28,31.8,15.9,47.7
2022,20,Bedford County,Biology I,9th through 12th,All Students,718,264,252,179,23,36.8,35.1,24.9,3.2,28.1
2022,20,Bedford County,Biology I,9th through 12th,Black/Hispanic/Native American,303,128,117,53,5,42.2,38.6,17.5,1.7,19.1
2022,20,Bedford County,Biology I,9th through 12th,Economically Disadvantaged,199,88,75,33,3,44.2,37.7,16.6,1.5,18.1
2022,20,Bedford County,Biology I,9th through 12th,English Learners with Transitional 1-4,69,**,**,**,**,**,**,**,**,1.4
2022,20,Bedford County,Biology I,9th through 12th,Students with Disabilities,40,**,**,**,**,**,**,**,**,**
2022,20,Bedford County,Biology I,9th through 12th,Super Subgroup,418,189,151,71,7,45.2,36.1,17,1.7,18.7
2022,20,Bedford County,ELA,3rd through 5th,All Students,1938,679,663,477,119,35.1,34.2,24.6,6.1,30.8
2022,20,Bedford County,ELA,3rd through 5th,Black/Hispanic/Native American,782,346,279,129,28,44.2,35.7,16.5,3.6,20.1
2022,20,Bedford County,ELA,3rd through 5th,Economically Disadvantaged,646,304,234,93,15,47.1,36.2,14.4,2.3,16.7
2022,20,Bedford County,ELA,3rd through 5th,English Learners with Transitional 1-4,342,189,120,28,5,55.2,35.1,8.2,1.5,9.6
2022,20,Bedford County,ELA,3rd through 5th,Students with Disabilities,212,**,**,**,**,**,**,**,**,2.8
2022,20,Bedford County,ELA,3rd through 5th,Super Subgroup,1199,552,420,190,37,46.1,35,15.8,3.1,18.9
2022,20,Bedford County,ELA,3rd through 8th,All Students,3917,1333,1533,857,194,34,39.1,21.9,5,26.8
2022,20,Bedford County,ELA,3rd through 8th,Black/Hispanic/Native American,1578,681,644,218,35,43.2,40.8,13.8,2.2,16
2022,20,Bedford County,ELA,3rd through 8th,Economically Disadvantaged,1268,586,489,172,21,46.1,38.6,13.6,1.7,15.2
2022,20,Bedford County,ELA,3rd through 8th,English Learners with Transitional 1-4,641,**,**,**,**,**,**,**,**,6.9
2022,20,Bedford County,ELA,3rd through 8th,Students with Disabilities,341,**,**,**,**,**,**,**,**,2.6
2022,20,Bedford County,ELA,3rd through 8th,Super Subgroup,2364,1063,924,328,49,44.9,39.1,13.9,2.1,15.9
2022,20,Bedford County,ELA,6th through 8th,All Students,1979,654,870,380,75,33,44,19.2,3.8,23
2022,20,Bedford County,ELA,6th through 8th,Black/Hispanic/Native American,796,**,**,**,**,**,**,**,**,12.1
2022,20,Bedford County,ELA,6th through 8th,Economically Disadvantaged,622,282,255,79,6,45.3,41,12.7,1,13.7
2022,20,Bedford County,ELA,6th through 8th,English Learners with Transitional 1-4,299,**,**,**,**,**,**,**,**,3.7
2022,20,Bedford County,ELA,6th through 8th,Students with Disabilities,129,**,**,**,**,**,**,**,**,2.3
2022,20,Bedford County,ELA,6th through 8th,Super Subgroup,1165,511,504,138,12,43.9,43.3,11.8,1,12.9
2022,20,Bedford County,HS English,9th through 12th,All Students,1310,226,642,360,82,17.2,49,27.5,6.3,33.7
2022,20,Bedford County,HS English,9th through 12th,Black/Hispanic/Native American,532,108,317,92,15,20.3,59.6,17.3,2.8,20.1
2022,20,Bedford County,HS English,9th through 12th,Economically Disadvantaged,356,94,192,60,10,26.4,53.9,16.9,2.8,19.7
2022,20,Bedford County,HS English,9th through 12th,English Learners with Transitional 1-4,95,**,**,**,**,**,**,**,**,1.1
2022,20,Bedford County,HS English,9th through 12th,Students with Disabilities,74,**,**,**,**,**,**,**,**,1.4
2022,20,Bedford County,HS English,9th through 12th,Super Subgroup,733,180,407,125,21,24.5,55.5,17.1,2.9,19.9
2022,20,Bedford County,HS Math,9th through 12th,All Students,1933,1244,413,218,58,64.3,21.4,11.3,3,14.3
2022,20,Bedford County,HS Math,9th through 12th,Black/Hispanic/Native American,842,616,157,60,9,73.2,18.6,7.1,1.1,8.2
2022,20,Bedford County,HS Math,9th through 12th,Economically Disadvantaged,531,**,**,**,**,**,**,**,**,6.2
2022,20,Bedford County,HS Math,9th through 12th,English Learners with Transitional 1-4,166,**,**,**,**,**,**,**,**,1.8
2022,20,Bedford County,HS Math,9th through 12th,Students with Disabilities,103,**,**,**,**,**,**,**,**,1
2022,20,Bedford County,HS Math,9th through 12th,Super Subgroup,1128,842,199,76,11,74.7,17.6,6.7,1,7.7
2022,20,Bedford County,Math,3rd through 5th,All Students,1938,710,606,407,215,36.6,31.3,21,11.1,32.1
2022,20,Bedford County,Math,3rd through 5th,Black/Hispanic/Native American,779,374,238,116,51,48,30.6,14.9,6.5,21.4
2022,20,Bedford County,Math,3rd through 5th,Economically Disadvantaged,646,330,208,77,31,51.1,32.2,11.9,4.8,16.7
2022,20,Bedford County,Math,3rd through 5th,English Learners with Transitional 1-4,341,202,95,37,7,59.1,27.9,10.9,2.1,12.9
2022,20,Bedford County,Math,3rd through 5th,Students with Disabilities,213,168,32,10,3,78.9,15,4.7,1.4,6.1
2022,20,Bedford County,Math,3rd through 5th,Super Subgroup,1198,597,364,174,63,49.8,30.4,14.5,5.3,19.8
2022,20,Bedford County,Math,3rd through 8th,All Students,3905,1455,1252,857,341,37.3,32.1,21.9,8.7,30.7
2022,20,Bedford County,Math,3rd through 8th,Black/Hispanic/Native American,1566,767,487,234,78,49,31.1,14.9,5,19.9
2022,20,Bedford County,Math,3rd through 8th,Economically Disadvantaged,1261,642,417,160,42,50.9,33.1,12.7,3.3,16
2022,20,Bedford County,Math,3rd through 8th,English Learners with Transitional 1-4,641,387,184,61,9,60.4,28.7,9.5,1.4,10.9
2022,20,Bedford County,Math,3rd through 8th,Students with Disabilities,340,269,51,14,6,79.1,15,4.1,1.8,5.9
2022,20,Bedford County,Math,3rd through 8th,Super Subgroup,2349,1164,740,349,96,49.5,31.5,14.9,4.1,18.9
2022,20,Bedford County,Math,6th through 8th,All Students,1967,745,646,450,126,37.9,32.8,22.9,6.4,29.3
2022,20,Bedford County,Math,6th through 8th,Black/Hispanic/Native American,787,393,249,118,27,50,31.6,15,3.4,18.4
2022,20,Bedford County,Math,6th through 8th,Economically Disadvantaged,615,312,209,83,11,50.7,34,13.5,1.8,15.3
2022,20,Bedford County,Math,6th through 8th,English Learners with Transitional 1-4,300,**,**,**,**,**,**,**,**,8.7
2022,20,Bedford County,Math,6th through 8th,Students with Disabilities,127,101,19,4,3,79.5,15,3.1,2.4,5.5
2022,20,Bedford County,Math,6th through 8th,Super Subgroup,1151,567,376,175,33,49.2,32.7,15.2,2.9,18.1
2022,20,Bedford County,Science,3rd through 5th,All Students,1927,570,765,525,67,29.6,39.7,27.2,3.5,30.7
2022,20,Bedford County,Science,3rd through 5th,Black/Hispanic/Native American,773,306,308,140,19,39.6,39.8,18.1,2.5,20.6
2022,20,Bedford County,Science,3rd through 5th,Economically Disadvantaged,639,247,274,111,7,38.6,42.9,17.4,1.1,18.5
2022,20,Bedford County,Science,3rd through 5th,English Learners with Transitional 1-4,339,**,**,**,**,**,**,**,**,10.9
2022,20,Bedford County,Science,3rd through 5th,Students with Disabilities,213,**,**,**,**,**,**,**,**,7
2022,20,Bedford County,Science,3rd through 5th,Super Subgroup,1190,464,488,216,22,39,41,18.2,1.8,20
2022,20,Bedford County,Science,3rd through 8th,All Students,3892,1193,1610,979,110,30.6,41.4,25.2,2.8,28
2022,20,Bedford County,Science,3rd through 8th,Black/Hispanic/Native American,1563,614,669,252,28,39.3,42.8,16.1,1.8,17.9
2022,20,Bedford County,Science,3rd through 8th,Economically Disadvantaged,1254,**,**,**,**,**,**,**,**,15.7
2022,20,Bedford County,Science,3rd through 8th,English Learners with Transitional 1-4,635,**,**,**,**,**,**,**,**,8.5
2022,20,Bedford County,Science,3rd through 8th,Students with Disabilities,337,**,**,**,**,**,**,**,**,6.5
2022,20,Bedford County,Science,3rd through 8th,Super Subgroup,2338,930,994,381,33,39.8,42.5,16.3,1.4,17.7
2022,20,Bedford County,Science,6th through 8th,All Students,1965,623,845,454,43,31.7,43,23.1,2.2,25.3
2022,20,Bedford County,Science,6th through 8th,Black/Hispanic/Native American,790,308,361,112,9,39,45.7,14.2,1.1,15.3
2022,20,Bedford County,Science,6th through 8th,Economically Disadvantaged,615,**,**,**,**,**,**,**,**,12.8
2022,20,Bedford County,Science,6th through 8th,English Learners with Transitional 1-4,296,**,**,**,**,**,**,**,**,5.7
2022,20,Bedford County,Science,6th through 8th,Students with Disabilities,124,77,40,5,2,62.1,32.3,4,1.6,5.6
2022,20,Bedford County,Science,6th through 8th,Super Subgroup,1148,466,506,165,11,40.5,44.1,14.4,1,15.3
2022,20,Bedford County,Social Studies,3rd through 8th,All Students,1961,607,722,571,61,31,36.8,29.1,3.1,32.2
2022,20,Bedford County,Social Studies,3rd through 8th,Black/Hispanic/Native American,792,303,316,159,14,38.2,39.9,20.1,1.8,21.8
2022,20,Bedford County,Social Studies,3rd through 8th,Economically Disadvantaged,617,**,**,**,**,**,**,**,**,20.3
2022,20,Bedford County,Social Studies,3rd through 8th,English Learners with Transitional 1-4,300,**,**,**,**,**,**,**,**,14
2022,20,Bedford County,Social Studies,3rd through 8th,Students with Disabilities,121,74,38,6,3,61.1,31.4,5,2.5,7.4
2022,20,Bedford County,Social Studies,3rd through 8th,Super Subgroup,1153,449,450,236,18,38.9,39,20.5,1.6,22
2022,20,Bedford County,Social Studies,6th through 8th,All Students,1961,607,722,571,61,31,36.8,29.1,3.1,32.2
2022,20,Bedford County,Social Studies,6th through 8th,Black/Hispanic/Native American,792,303,316,159,14,38.2,39.9,20.1,1.8,21.8
2022,20,Bedford County,Social Studies,6th through 8th,Economically Disadvantaged,617,**,**,**,**,**,**,**,**,20.3
2022,20,Bedford County,Social Studies,6th through 8th,English Learners with Transitional 1-4,300,**,**,**,**,**,**,**,**,14
2022,20,Bedford County,Social Studies,6th through 8th,Students with Disabilities,121,74,38,6,3,61.1,31.4,5,2.5,7.4
2022,20,Bedford County,Social Studies,6th through 8th,Super Subgroup,1153,449,450,236,18,38.9,39,20.5,1.6,22
2022,20,Bedford County,US History,9th through 12th,All Students,501,179,181,122,19,35.7,36.1,24.4,3.8,28.1
2022,20,Bedford County,US History,9th through 12th,Black/Hispanic/Native American,242,91,95,51,5,37.5,39.3,21.1,2.1,23.1
2022,20,Bedford County,US History,9th through 12th,Economically Disadvantaged,137,65,47,22,3,47.4,34.3,16.1,2.2,18.2
2022,20,Bedford County,US History,9th through 12th,English Learners with Transitional 1-4,39,**,**,**,**,**,**,**,**,7.7
2022,20,Bedford County,US History,9th through 12th,Students with Disabilities,48,**,**,**,**,**,**,**,**,8.3
2022,20,Bedford County,US History,9th through 12th,Super Subgroup,320,135,116,63,6,42.1,36.3,19.7,1.9,21.6
2022,30,Benton County,Biology I,9th through 12th,All Students,148,24,43,70,11,16.2,29.1,47.3,7.4,54.7
2022,30,Benton County,Biology I,9th through 12th,Black/Hispanic/Native American,11,**,**,**,**,**,**,**,**,36.4
2022,30,Benton County,Biology I,9th through 12th,Economically Disadvantaged,41,**,**,**,**,**,**,**,**,46.3
2022,30,Benton County,Biology I,9th through 12th,Students with Disabilities,18,**,**,**,**,**,**,**,**,16.7
2022,30,Benton County,Biology I,9th through 12th,Super Subgroup,57,**,**,**,**,**,**,**,**,38.6
2022,30,Benton County,ELA,3rd through 5th,All Students,482,96,217,142,27,19.9,45,29.5,5.6,35.1
2022,30,Benton County,ELA,3rd through 5th,Black/Hispanic/Native American,51,9,23,17,2,17.7,45.1,33.3,3.9,37.3
2022,30,Benton County,ELA,3rd through 5th,Economically Disadvantaged,187,48,98,39,2,25.6,52.4,20.9,1.1,21.9
2022,30,Benton County,ELA,3rd through 5th,English Learners with Transitional 1-4,1,*,*,*,*,*,*,*,*,*
2022,30,Benton County,ELA,3rd through 5th,Students with Disabilities,103,37,52,13,1,35.9,50.5,12.6,1,13.6
2022,30,Benton County,ELA,3rd through 5th,Super Subgroup,261,68,129,60,4,26.1,49.4,23,1.5,24.5
2022,30,Benton County,ELA,3rd through 8th,All Students,963,218,449,241,55,22.7,46.6,25,5.7,30.7
2022,30,Benton County,ELA,3rd through 8th,Black/Hispanic/Native American,83,17,41,20,5,20.5,49.4,24.1,6,30.1
2022,30,Benton County,ELA,3rd through 8th,Economically Disadvantaged,371,114,187,63,7,30.7,50.4,17,1.9,18.9
2022,30,Benton County,ELA,3rd through 8th,English Learners with Transitional 1-4,4,*,*,*,*,*,*,*,*,*
2022,30,Benton County,ELA,3rd through 8th,Students with Disabilities,182,**,**,**,**,**,**,**,**,8.2
2022,30,Benton County,ELA,3rd through 8th,Super Subgroup,498,160,240,86,12,32.1,48.2,17.3,2.4,19.7
2022,30,Benton County,ELA,6th through 8th,All Students,481,122,232,99,28,25.4,48.2,20.6,5.8,26.4
2022,30,Benton County,ELA,6th through 8th,Black/Hispanic/Native American,32,8,18,3,3,24.9,56.3,9.4,9.4,18.8
2022,30,Benton County,ELA,6th through 8th,Economically Disadvantaged,184,66,89,24,5,35.9,48.4,13,2.7,15.8
2022,30,Benton County,ELA,6th through 8th,English Learners with Transitional 1-4,3,*,*,*,*,*,*,*,*,*
2022,30,Benton County,ELA,6th through 8th,Students with Disabilities,79,**,**,**,**,**,**,**,**,1.3
2022,30,Benton County,ELA,6th through 8th,Super Subgroup,237,92,111,26,8,38.8,46.8,11,3.4,14.3
2022,30,Benton County,HS English,9th through 12th,All Students,294,22,140,113,19,7.5,47.6,38.4,6.5,44.9
2022,30,Benton County,HS English,9th through 12th,Black/Hispanic/Native American,23,**,**,**,**,**,**,**,**,43.5
2022,30,Benton County,HS English,9th through 12th,Economically Disadvantaged,93,12,46,32,3,12.9,49.5,34.4,3.2,37.6
2022,30,Benton County,HS English,9th through 12th,English Learners with Transitional 1-4,0,*,*,*,*,*,*,*,*,*
2022,30,Benton County,HS English,9th through 12th,Students with Disabilities,36,11,21,3,1,30.6,58.3,8.3,2.8,11.1
2022,30,Benton County,HS English,9th through 12th,Super Subgroup,122,16,65,37,4,13.1,53.3,30.3,3.3,33.6
2022,30,Benton County,HS Math,9th through 12th,All Students,383,192,88,73,30,50.1,23,19.1,7.8,26.9
2022,30,Benton County,HS Math,9th through 12th,Black/Hispanic/Native American,31,21,5,4,1,67.8,16.1,12.9,3.2,16.1
2022,30,Benton County,HS Math,9th through 12th,Economically Disadvantaged,121,75,22,21,3,61.9,18.2,17.4,2.5,19.8
2022,30,Benton County,HS Math,9th through 12th,English Learners with Transitional 1-4,0,*,*,*,*,*,*,*,*,*
2022,30,Benton County,HS Math,9th through 12th,Students with Disabilities,41,**,**,**,**,**,**,**,**,9.8
2022,30,Benton County,HS Math,9th through 12th,Super Subgroup,155,98,28,25,4,63.2,18.1,16.1,2.6,18.7
2022,30,Benton County,Math,3rd through 5th,All Students,468,125,177,120,46,26.8,37.8,25.6,9.8,35.5
2022,30,Benton County,Math,3rd through 5th,Black/Hispanic/Native American,51,16,19,11,5,31.3,37.3,21.6,9.8,31.4
2022,30,Benton County,Math,3rd through 5th,Economically Disadvantaged,179,63,72,37,7,35.2,40.2,20.7,3.9,24.6
2022,30,Benton County,Math,3rd through 5th,English Learners with Transitional 1-4,1,*,*,*,*,*,*,*,*,*
2022,30,Benton County,Math,3rd through 5th,Students with Disabilities,96,51,25,17,3,53.2,26,17.7,3.1,20.8
2022,30,Benton County,Math,3rd through 5th,Super Subgroup,251,94,94,50,13,37.4,37.5,19.9,5.2,25.1
2022,30,Benton County,Math,3rd through 8th,All Students,948,271,341,253,83,28.5,36,26.7,8.8,35.4
2022,30,Benton County,Math,3rd through 8th,Black/Hispanic/Native American,83,28,33,16,6,33.7,39.8,19.3,7.2,26.5
2022,30,Benton County,Math,3rd through 8th,Economically Disadvantaged,363,149,137,63,14,41,37.7,17.4,3.9,21.2
2022,30,Benton County,Math,3rd through 8th,English Learners with Transitional 1-4,4,*,*,*,*,*,*,*,*,*
2022,30,Benton County,Math,3rd through 8th,Students with Disabilities,175,106,44,21,4,60.6,25.1,12,2.3,14.3
2022,30,Benton County,Math,3rd through 8th,Super Subgroup,488,204,179,83,22,41.8,36.7,17,4.5,21.5
2022,30,Benton County,Math,6th through 8th,All Students,480,146,164,133,37,30.4,34.2,27.7,7.7,35.4
2022,30,Benton County,Math,6th through 8th,Black/Hispanic/Native American,32,12,14,5,1,37.5,43.8,15.6,3.1,18.8
2022,30,Benton County,Math,6th through 8th,Economically Disadvantaged,184,86,65,26,7,46.8,35.3,14.1,3.8,17.9
2022,30,Benton County,Math,6th through 8th,English Learners with Transitional 1-4,3,*,*,*,*,*,*,*,*,*
2022,30,Benton County,Math,6th through 8th,Students with Disabilities,79,55,19,4,1,69.5,24.1,5.1,1.3,6.3
2022,30,Benton County,Math,6th through 8th,Super Subgroup,237,110,85,33,9,46.4,35.9,13.9,3.8,17.7
2022,30,Benton County,Science,3rd through 5th,All Students,465,113,195,136,21,24.4,41.9,29.2,4.5,33.8
2022,30,Benton County,Science,3rd through 5th,Black/Hispanic/Native American,51,12,21,16,2,23.5,41.2,31.4,3.9,35.3
2022,30,Benton County,Science,3rd through 5th,Economically Disadvantaged,178,48,88,39,3,27,49.4,21.9,1.7,23.6
2022,30,Benton County,Science,3rd through 5th,English Learners with Transitional 1-4,1,*,*,*,*,*,*,*,*,*
2022,30,Benton County,Science,3rd through 5th,Students with Disabilities,94,34,41,15,4,36.1,43.6,16,4.3,20.2
2022,30,Benton County,Science,3rd through 5th,Super Subgroup,249,70,111,61,7,28.1,44.6,24.5,2.8,27.3
2022,30,Benton County,Science,3rd through 8th,All Students,944,208,405,283,48,22,42.9,30,5.1,35.1
2022,30,Benton County,Science,3rd through 8th,Black/Hispanic/Native American,83,18,40,21,4,21.7,48.2,25.3,4.8,30.1
2022,30,Benton County,Science,3rd through 8th,Economically Disadvantaged,362,101,185,68,8,27.9,51.1,18.8,2.2,21
2022,30,Benton County,Science,3rd through 8th,English Learners with Transitional 1-4,4,*,*,*,*,*,*,*,*,*
2022,30,Benton County,Science,3rd through 8th,Students with Disabilities,173,67,82,20,4,38.7,47.4,11.6,2.3,13.9
2022,30,Benton County,Science,3rd through 8th,Super Subgroup,486,138,235,99,14,28.3,48.4,20.4,2.9,23.3
2022,30,Benton County,Science,6th through 8th,All Students,479,95,210,147,27,19.9,43.8,30.7,5.6,36.3
2022,30,Benton County,Science,6th through 8th,Black/Hispanic/Native American,32,6,19,5,2,18.7,59.4,15.6,6.3,21.9
2022,30,Benton County,Science,6th through 8th,Economically Disadvantaged,184,53,97,29,5,28.8,52.7,15.8,2.7,18.5
2022,30,Benton County,Science,6th through 8th,English Learners with Transitional 1-4,3,*,*,*,*,*,*,*,*,*
2022,30,Benton County,Science,6th through 8th,Students with Disabilities,79,**,**,**,**,**,**,**,**,6.3
2022,30,Benton County,Science,6th through 8th,Super Subgroup,237,68,124,38,7,28.7,52.3,16,3,19
2022,30,Benton County,Social Studies,3rd through 8th,All Students,479,108,180,158,33,22.5,37.6,33,6.9,39.9
2022,30,Benton County,Social Studies,3rd through 8th,Black/Hispanic/Native American,32,10,13,8,1,31.3,40.6,25,3.1,28.1
2022,30,Benton County,Social Studies,3rd through 8th,Economically Disadvantaged,183,60,73,45,5,32.8,39.9,24.6,2.7,27.3
2022,30,Benton County,Social Studies,3rd through 8th,English Learners with Transitional 1-4,3,*,*,*,*,*,*,*,*,*
2022,30,Benton County,Social Studies,3rd through 8th,Students with Disabilities,79,**,**,**,**,**,**,**,**,7.6
2022,30,Benton County,Social Studies,3rd through 8th,Super Subgroup,236,78,97,55,6,33.1,41.1,23.3,2.5,25.8
2022,30,Benton County,Social Studies,6th through 8th,All Students,479,108,180,158,33,22.5,37.6,33,6.9,39.9
2022,30,Benton County,Social Studies,6th through 8th,Black/Hispanic/Native American,32,10,13,8,1,31.3,40.6,25,3.1,28.1
2022,30,Benton County,Social Studies,6th through 8th,Economically Disadvantaged,183,60,73,45,5,32.8,39.9,24.6,2.7,27.3
2022,30,Benton County,Social Studies,6th through 8th,English Learners with Transitional 1-4,3,*,*,*,*,*,*,*,*,*
2022,30,Benton County,Social Studies,6th through 8th,Students with Disabilities,79,**,**,**,**,**,**,**,**,7.6
2022,30,Benton County,Social Studies,6th through 8th,Super Subgroup,236,78,97,55,6,33.1,41.1,23.3,2.5,25.8
2022,30,Benton County,US History,9th through 12th,All Students,111,14,42,40,15,12.7,37.8,36,13.5,49.5
